id1,id2,comment1,comment2,similarity
857,1008,子供 も いる のに この 男 は 何 やっ て ん の ？ ,え … 子供 も いる のに … ？ ,0.703256062
1008,857,え … 子供 も いる のに … ？ ,子供 も いる のに この 男 は 何 やっ て ん の ？ ,0.703256062
910,1004,なんだか 科捜研 の ドラマ に あり そう な 事件 。 ,ドラマ で あり そう な 事件 だ な ,0.700413936
1004,910,ドラマ で あり そう な 事件 だ な ,なんだか 科捜研 の ドラマ に あり そう な 事件 。 ,0.700413936
719,896,統合 失調 症 か なんか か な ？ ,統合 失調 症 に も 見え ない し ,0.698270839
896,719,統合 失調 症 に も 見え ない し ,統合 失調 症 か なんか か な ？ ,0.698270839
525,878,動機 は なん だっ た の か が 気 に なる 。 ,動機 が 気 に なる 。 ,0.695980512
878,525,動機 が 気 に なる 。 ,動機 は なん だっ た の か が 気 に なる 。 ,0.695980512
920,1045,サイコパス か こいつ ？ ,サイコパス か ？ ,0.694793545
1045,920,サイコパス か ？ ,サイコパス か こいつ ？ ,0.694793545
634,856,しかし 、 、 、 もったいない 。 ,もったいない ！ ！ ,0.693300289
856,634,もったいない ！ ！ ,しかし 、 、 、 もったいない 。 ,0.693300289
717,1008,子供 も いる のに 、 薬殺 ？ ,え … 子供 も いる のに … ？ ,0.686978427
1008,717,え … 子供 も いる のに … ？ ,子供 も いる のに 、 薬殺 ？ ,0.686978427
327,579,何 が あっ た の でしょ う か ,何 か あっ た の か な 。 ,0.685620476
327,900,何 が あっ た の でしょ う か ,あっ た ん だ 。 。 。 ,0.685620476
579,327,何 か あっ た の か な 。 ,何 が あっ た の でしょ う か ,0.685620476
900,327,あっ た ん だ 。 。 。 ,何 が あっ た の でしょ う か ,0.685620476
341,856,色々 と もったいない な ,もったいない ！ ！ ,0.685175821
856,341,もったいない ！ ！ ,色々 と もったいない な ,0.685175821
262,512,確たる 物証 が ある の だろ う か ? ,物証 は 出 た の だろ う か ？ ,0.683721128
512,262,物証 は 出 た の だろ う か ？ ,確たる 物証 が ある の だろ う か ? ,0.683721128
321,343,残さ れ た 子供 が 心配 で かわいそう です 。 ,残さ れ た お子さん が 心配 です 。 ,0.680017736
343,321,残さ れ た お子さん が 心配 です 。 ,残さ れ た 子供 が 心配 で かわいそう です 。 ,0.680017736
349,1020,子供 が 不憫 で なら ない ・ ・ ・ 。 ,残さ れ た 子供 が 不憫 ,0.674550134
350,1020,子供 が 不憫 で なら ない ,残さ れ た 子供 が 不憫 ,0.674550134
1020,349,残さ れ た 子供 が 不憫 ,子供 が 不憫 で なら ない ・ ・ ・ 。 ,0.674550134
1020,350,残さ れ た 子供 が 不憫 ,子供 が 不憫 で なら ない ,0.674550134
295,302,湯川 先生 に 捜査 協力 を 依頼 し ない と ,薫 さん 　 湯川 先生 に 捜査 依頼 お願い し ます ,0.674433735
302,295,薫 さん 　 湯川 先生 に 捜査 依頼 お願い し ます ,湯川 先生 に 捜査 協力 を 依頼 し ない と ,0.674433735
174,240,お子さん が 心配 です ね 。 ,小学生 の お子さん 、 今後 が 心配 です 。 ,0.669001663
240,174,小学生 の お子さん 、 今後 が 心配 です 。 ,お子さん が 心配 です ね 。 ,0.669001663
280,951,息子 さん が 心配 。 ,息子 さん かわいそう だ わ 。 ,0.664155133
951,280,息子 さん かわいそう だ わ 。 ,息子 さん が 心配 。 ,0.664155133
889,1038,間違い ない ！ ,馬鹿 な こと を し た の は 間違い ない 。 ,0.659166042
1038,889,馬鹿 な こと を し た の は 間違い ない 。 ,間違い ない ！ ,0.659166042
402,882,なんか 不思議 な ん だ けど 。 ,不思議 ,0.658625704
882,402,不思議 ,なんか 不思議 な ん だ けど 。 ,0.658625704
1012,1022,ドラマ みたい な 事件 だ な ,まるで ドラマ みたい 。 ,0.657842664
1022,1012,まるで ドラマ みたい 。 ,ドラマ みたい な 事件 だ な ,0.657842664
866,907,子供 が 本当に 本当に かわい そう 。 ,本当に メタノール ？ ,0.656515652
907,866,本当に メタノール ？ ,子供 が 本当に 本当に かわい そう 。 ,0.656515652
223,354,一体 何 が あっ た の だろ う か ？ ,何 が あっ た ん だろ う か ？ ,0.655221333
223,936,一体 何 が あっ た の だろ う か ？ ,何 か あっ た ん だろ う ね ,0.655221333
354,223,何 が あっ た ん だろ う か ？ ,一体 何 が あっ た の だろ う か ？ ,0.655221333
936,223,何 か あっ た ん だろ う ね ,一体 何 が あっ た の だろ う か ？ ,0.655221333
444,849,自殺 か ？ ,自殺 の 可能 性 は ない の 。 ,0.654955691
849,444,自殺 の 可能 性 は ない の 。 ,自殺 か ？ ,0.654955691
26,990,まだ 容疑 者 の 段階 な ので 、 冤罪 かも しれ ない し … ,まだ 容疑 者 の 段階 や で 。 ,0.653365994
990,26,まだ 容疑 者 の 段階 や で 。 ,まだ 容疑 者 の 段階 な ので 、 冤罪 かも しれ ない し … ,0.653365994
540,836,これ さ 、 冤罪 だっ たら 、 サリン 事件 の 冤罪 と 同じ だ よ 。 ,冤罪 ？ ,0.652357729
836,540,冤罪 ？ ,これ さ 、 冤罪 だっ たら 、 サリン 事件 の 冤罪 と 同じ だ よ 。 ,0.652357729
606,635,人生 終わっ た ね ,全て 人生 終わっ た よう な もん 。 ,0.652198487
635,606,全て 人生 終わっ た よう な もん 。 ,人生 終わっ た ね ,0.652198487
261,513,動機 は 何 だろ う ？ ,動機 が あっ た ？ ,0.64429033
513,261,動機 が あっ た ？ ,動機 は 何 だろ う ？ ,0.64429033
513,975,動機 が あっ た ？ ,動機 は 何 だろ ？ ,0.64429033
975,513,動機 は 何 だろ ？ ,動機 が あっ た ？ ,0.64429033
123,268,何故 ？ ,何故 メタノール を 選ぶ ？ ,0.642810119
268,123,何故 メタノール を 選ぶ ？ ,何故 ？ ,0.642810119
162,627,メタノール なんて 簡単 に 入手 できる し どう する ん だろ う これ 。 ,メタノール なんて どこ でも 簡単 に 入手 できる 。 ,0.640965694
627,162,メタノール なんて どこ でも 簡単 に 入手 できる 。 ,メタノール なんて 簡単 に 入手 できる し どう する ん だろ う これ 。 ,0.640965694
605,888,研究 者 で 頭 も 良い 旦那 さん だ か も し 犯人 なら ,犯人 は 旦那 だ ！ ,0.637539203
888,605,犯人 は 旦那 だ ！ ,研究 者 で 頭 も 良い 旦那 さん だ か も し 犯人 なら ,0.637539203
513,579,動機 が あっ た ？ ,何 か あっ た の か な 。 ,0.635772241
513,900,動機 が あっ た ？ ,あっ た ん だ 。 。 。 ,0.635772241
579,513,何 か あっ た の か な 。 ,動機 が あっ た ？ ,0.635772241
900,513,あっ た ん だ 。 。 。 ,動機 が あっ た ？ ,0.635772241
742,866,子供 かわい そう 。 ,子供 が 本当に 本当に かわい そう 。 ,0.633762347
866,742,子供 が 本当に 本当に かわい そう 。 ,子供 かわい そう 。 ,0.633762347
769,967,その 段階 で の トラブル か な ？ ,女 な トラブル か な ？ ,0.632062949
967,769,女 な トラブル か な ？ ,その 段階 で の トラブル か な ？ ,0.632062949
444,993,自殺 か ？ ,自殺 ・ 事故 の 線 は ない の か ？ ,0.6304402
993,444,自殺 ・ 事故 の 線 は ない の か ？ ,自殺 か ？ ,0.6304402
355,917,お子さん が 気の毒 だ 。 ,子供 が 気の毒 ,0.630286935
917,355,子供 が 気の毒 ,お子さん が 気の毒 だ 。 ,0.630286935
261,878,動機 は 何 だろ う ？ ,動機 が 気 に なる 。 ,0.630107728
878,261,動機 が 気 に なる 。 ,動機 は 何 だろ う ？ ,0.630107728
878,975,動機 が 気 に なる 。 ,動機 は 何 だろ ？ ,0.630107728
975,878,動機 は 何 だろ ？ ,動機 が 気 に なる 。 ,0.630107728
225,321,子供 が かわいそう だ 。 ,残さ れ た 子供 が 心配 で かわいそう です 。 ,0.627580193
321,225,残さ れ た 子供 が 心配 で かわいそう です 。 ,子供 が かわいそう だ 。 ,0.627580193
321,348,残さ れ た 子供 が 心配 で かわいそう です 。 ,子供 が かわいそう だ 。 ,0.627580193
321,894,残さ れ た 子供 が 心配 で かわいそう です 。 ,子供 も かわいそう だ 。 ,0.627580193
348,321,子供 が かわいそう だ 。 ,残さ れ た 子供 が 心配 で かわいそう です 。 ,0.627580193
894,321,子供 も かわいそう だ 。 ,残さ れ た 子供 が 心配 で かわいそう です 。 ,0.627580193
339,631,かわいそう だ 。 ,残さ れ た 子供 が かわいそう だ な ・ ・ ・ ・ ,0.626642968
339,673,かわいそう だ 。 ,子供 が 一 人 残さ れ て かわいそう だ よ 。 ,0.626642968
631,339,残さ れ た 子供 が かわいそう だ な ・ ・ ・ ・ ,かわいそう だ 。 ,0.626642968
673,339,子供 が 一 人 残さ れ て かわいそう だ よ 。 ,かわいそう だ 。 ,0.626642968
263,278,これ は 起訴 する の 難しい の で は ? ,これ は 難しい 事件 。 ,0.620878292
278,263,これ は 難しい 事件 。 ,これ は 起訴 する の 難しい の で は ? ,0.620878292
357,1012,ドラマ みたい だ な 、 すげ え 。 ,ドラマ みたい な 事件 だ な ,0.617908258
1012,357,ドラマ みたい な 事件 だ な ,ドラマ みたい だ な 、 すげ え 。 ,0.617908258
856,1039,もったいない ！ ！ ,もったいない ね えー 。 ,0.614298121
1039,856,もったいない ね えー 。 ,もったいない ！ ！ ,0.614298121
248,760,お子さん が 気の毒 で なら ない 。 。 。 ,お子さん も 被害 者 も 気の毒 です ね 。 ,0.612247513
760,248,お子さん も 被害 者 も 気の毒 です ね 。 ,お子さん が 気の毒 で なら ない 。 。 。 ,0.612247513
920,1028,サイコパス か こいつ ？ ,サイコパス です ね ,0.610564532
1028,920,サイコパス です ね ,サイコパス か こいつ ？ ,0.610564532
601,1029,メタノール か 。 ,メタノール で 殺害 ？ ,0.608618633
1029,601,メタノール で 殺害 ？ ,メタノール か 。 ,0.608618633
863,890,ある と する と 奥さん が 不倫 し て 許せ なかっ た か 、 保険 金 目当て か ？ ,保険 金 目当て 。 ,0.606789704
890,863,保険 金 目当て 。 ,ある と する と 奥さん が 不倫 し て 許せ なかっ た か 、 保険 金 目当て か ？ ,0.606789704
839,907,本当に やっ た の か な ？ ,本当に メタノール ？ ,0.600142177
907,839,本当に メタノール ？ ,本当に やっ た の か な ？ ,0.600142177
343,346,残さ れ た お子さん が 心配 です 。 ,お子さん が 本当に 心配 ,0.597858083
346,343,お子さん が 本当に 心配 ,残さ れ た お子さん が 心配 です 。 ,0.597858083
488,999,ワイドショー の 格好 餌食 に なる な ！ ,『 ザ 仰天 ニュース 』 の 、 格好 の 餌食 に なる 事件 だ な ,0.594583994
999,488,『 ザ 仰天 ニュース 』 の 、 格好 の 餌食 に なる 事件 だ な ,ワイドショー の 格好 餌食 に なる な ！ ,0.594583994
634,815,しかし 、 、 、 もったいない 。 ,もったいない です ね 。 ,0.591971436
815,634,もったいない です ね 。 ,しかし 、 、 、 もったいない 。 ,0.591971436
568,822,この 人 を 犯人 と 決める の は まだ 早い の で は ない か ？ ,犯人 扱い は まだ 早い よう な 。 ,0.590181081
822,568,犯人 扱い は まだ 早い よう な 。 ,この 人 を 犯人 と 決める の は まだ 早い の で は ない か ？ ,0.590181081
145,596,お母さん が 亡くなり 、 その お母さん を お父さん が 殺し て い た と 知っ た 時 の お子さん の ショック を 思う と 言葉 が ない です … ,お母さん は 亡くなり 、 お父さん は お母さん を 殺害 し た 容疑 で 逮捕 。 ,0.590133304
596,145,お母さん は 亡くなり 、 お父さん は お母さん を 殺害 し た 容疑 で 逮捕 。 ,お母さん が 亡くなり 、 その お母さん を お父さん が 殺し て い た と 知っ た 時 の お子さん の ショック を 思う と 言葉 が ない です … ,0.590133304
111,391,血 中 に ギ 酸 が あれ ば メタノール が 怪しい と の こと 。 ,で あれ ,0.589239497
391,111,で あれ ,血 中 に ギ 酸 が あれ ば メタノール が 怪しい と の こと 。 ,0.589239497
314,688,薬品 の プロ が メタノール 使う か 疑問 だ けど ね 。 ,薬物 の プロ が メタノール を 使う ？ ,0.586892535
688,314,薬物 の プロ が メタノール を 使う ？ ,薬品 の プロ が メタノール 使う か 疑問 だ けど ね 。 ,0.586892535
631,1020,残さ れ た 子供 が かわいそう だ な ・ ・ ・ ・ ,残さ れ た 子供 が 不憫 ,0.585916287
673,1020,子供 が 一 人 残さ れ て かわいそう だ よ 。 ,残さ れ た 子供 が 不憫 ,0.585916287
1020,631,残さ れ た 子供 が 不憫 ,残さ れ た 子供 が かわいそう だ な ・ ・ ・ ・ ,0.585916287
1020,673,残さ れ た 子供 が 不憫 ,子供 が 一 人 残さ れ て かわいそう だ よ 。 ,0.585916287
341,815,色々 と もったいない な ,もったいない です ね 。 ,0.585034395
815,341,もったいない です ね 。 ,色々 と もったいない な ,0.585034395
1004,1012,ドラマ で あり そう な 事件 だ な ,ドラマ みたい な 事件 だ な ,0.582728262
1012,1004,ドラマ みたい な 事件 だ な ,ドラマ で あり そう な 事件 だ な ,0.582728262
513,878,動機 が あっ た ？ ,動機 が 気 に なる 。 ,0.5826786
878,513,動機 が 気 に なる 。 ,動機 が あっ た ？ ,0.5826786
210,289,悶絶 する ほど 苦しい ぞ 。 ,胸 が 苦しい 。 ,0.582410325
289,210,胸 が 苦しい 。 ,悶絶 する ほど 苦しい ぞ 。 ,0.582410325
330,339,子ども が かわいそう で 気 に なる 。 ,かわいそう だ 。 ,0.581718927
339,330,かわいそう だ 。 ,子ども が かわいそう で 気 に なる 。 ,0.581718927
952,961,２ 時間 ドラマ の よう な 事件 ,安い ドラマ の よう な 事件 だ ,0.580239944
961,952,安い ドラマ の よう な 事件 だ ,２ 時間 ドラマ の よう な 事件 ,0.580239944
3,1002,ショッキング な ニュース で は あり ます が 、 現時点 で は 警察 が 逮捕 し た と いう だけ です 。 ,ショッキング な ニュース です ね ,0.57923272
1002,3,ショッキング な ニュース です ね ,ショッキング な ニュース で は あり ます が 、 現時点 で は 警察 が 逮捕 し た と いう だけ です 。 ,0.57923272
847,992,高学歴 の 夫婦 は 「 知識 」 は あっ て も 「 知恵 」 は ない ん だ ね 。 ,中 々 の 高学歴 夫婦 ,0.578245542
992,847,中 々 の 高学歴 夫婦 ,高学歴 の 夫婦 は 「 知識 」 は あっ て も 「 知恵 」 は ない ん だ ね 。 ,0.578245542
905,945,見 た 感じ ,俺 か っけ え ｣ って 、 感じ や な 。 ,0.577998873
945,905,俺 か っけ え ｣ って 、 感じ や な 。 ,見 た 感じ ,0.577998873
920,941,サイコパス か こいつ ？ ,サイコパス だっ た の か ？ ,0.577577067
941,920,サイコパス だっ た の か ？ ,サイコパス か こいつ ？ ,0.577577067
958,1018,これ で 第 一 三共 ヘルスケア の 信用 も 地 に 落ち た な 。 ,第 一 三共 も 落ち た な ,0.576772
1018,958,第 一 三共 も 落ち た な ,これ で 第 一 三共 ヘルスケア の 信用 も 地 に 落ち た な 。 ,0.576772
264,280,子供 さん が 、 一番 心配 だ 。 ,息子 さん が 心配 。 ,0.575473282
280,264,息子 さん が 心配 。 ,子供 さん が 、 一番 心配 だ 。 ,0.575473282
8,205,ちょっと 不自然 な 気 も し ます 。 ,何 か 不自然 な 所 が ある 。 ,0.575285454
205,8,何 か 不自然 な 所 が ある 。 ,ちょっと 不自然 な 気 も し ます 。 ,0.575285454
339,951,かわいそう だ 。 ,息子 さん かわいそう だ わ 。 ,0.574588182
951,339,息子 さん かわいそう だ わ 。 ,かわいそう だ 。 ,0.574588182
358,800,ドラマ みたい な 話 ,ドラマ みたい な こと 本当に する やつ いる ん だ な ,0.572773046
800,358,ドラマ みたい な こと 本当に する やつ いる ん だ な ,ドラマ みたい な 話 ,0.572773046
723,874,嫌 なら 離婚 すれ ば いい だけ だろ 。 ,嫌 なら 離婚 。 ,0.564579241
874,723,嫌 なら 離婚 。 ,嫌 なら 離婚 すれ ば いい だけ だろ 。 ,0.564579241
684,857,本当に この 人 が やっ た の ？ ,子供 も いる のに この 男 は 何 やっ て ん の ？ ,0.564346214
857,684,子供 も いる のに この 男 は 何 やっ て ん の ？ ,本当に この 人 が やっ た の ？ ,0.564346214
240,343,小学生 の お子さん 、 今後 が 心配 です 。 ,残さ れ た お子さん が 心配 です 。 ,0.56072966
343,240,残さ れ た お子さん が 心配 です 。 ,小学生 の お子さん 、 今後 が 心配 です 。 ,0.56072966
533,874,嫌 なら 離婚 すれ ば 良い だけ だろ う 。 ,嫌 なら 離婚 。 ,0.557785907
874,533,嫌 なら 離婚 。 ,嫌 なら 離婚 すれ ば 良い だけ だろ う 。 ,0.557785907
113,579,何 が あっ た の か 知ら ない が 。 ,何 か あっ た の か な 。 ,0.557030997
113,900,何 が あっ た の か 知ら ない が 。 ,あっ た ん だ 。 。 。 ,0.557030997
579,113,何 か あっ た の か な 。 ,何 が あっ た の か 知ら ない が 。 ,0.557030997
